[2024-10-09 21:35:20] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-09 21:35:20] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-09 21:35:20] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-09 21:35:21] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-09 21:35:21] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-09 21:35:21] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-09 21:35:21] [class-ss-setup-task.php:33] Creating archive directory: C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720\
[2024-10-09 21:35:21] [class-ss-setup-task.php:72] Adding origin URL to queue: http://billytheplumber.local/
[2024-10-09 21:36:17] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f75049d3f-3thM9A.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/contact/index.html
[2024-10-09 21:36:17] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:36:17] [class-ss-fetch-urls-task.php:159] Adding 55 URLs to the queue
[2024-10-09 21:36:18] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:36:18] [class-ss-page.php:119] Checking Content Identical:e42427bb0fdc01f509889b84e9156e5f1d004a51===. Value: FALSE
[2024-10-09 21:36:18] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/blog/
[2024-10-09 21:36:18] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 649
[2024-10-09 21:36:18] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:36:18] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f7527db9f-z1YPJj.tmp
[2024-10-09 21:36:18] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/blog/?simply_static_page=2259
[2024-10-09 21:36:18] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/blog/?simply_static_page=2259
[2024-10-09 21:36:19] [class-ss-url-fetcher.php:103] Filesize: 158047 bytes
[2024-10-09 21:36:19] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-10-09 21:36:19] [class-ss-url-fetcher.php:233] New filename for static page: /blog/index.html
[2024-10-09 21:36:19] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f7527db9f-z1YPJj.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/blog/index.html
[2024-10-09 21:36:19] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:159] Adding 88 URLs to the queue
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:36:20] [class-ss-page.php:119] Checking Content Identical:1d70d0e4c372f53f75255ef523920af28acff457===. Value: FALSE
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/uploads/2024/10/cropped-BillyThePlumber-1-160x63.png
[2024-10-09 21:36:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 649
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f75487ed8-FdU2bY.tmp
[2024-10-09 21:36:20] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/uploads/2024/10/cropped-BillyThePlumber-1-160x63.png?simply_static_page=2260
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/uploads/2024/10/cropped-BillyThePlumber-1-160x63.png?simply_static_page=2260
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:103] Filesize: 8403 bytes
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2024/10/cropped-BillyThePlumber-1-160x63.png
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f75487ed8-FdU2bY.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/uploads/2024/10/cropped-BillyThePlumber-1-160x63.png
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:36:20] [class-ss-page.php:119] Checking Content Identical:4a8d24967d32f5d6d843a70587f8f9343278b313===. Value: FALSE
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/uploads/2024/10/cropped-BillyThePlumber-1-300x118.png
[2024-10-09 21:36:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:16; Total: 649
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f75491f04-RRIteJ.tmp
[2024-10-09 21:36:20] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/uploads/2024/10/cropped-BillyThePlumber-1-300x118.png?simply_static_page=2261
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/uploads/2024/10/cropped-BillyThePlumber-1-300x118.png?simply_static_page=2261
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:103] Filesize: 15721 bytes
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2024/10/cropped-BillyThePlumber-1-300x118.png
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f75491f04-RRIteJ.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/uploads/2024/10/cropped-BillyThePlumber-1-300x118.png
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:36:20] [class-ss-page.php:119] Checking Content Identical:766211d688f8559fcaec8aa521deedf4bce26e55===. Value: FALSE
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/uploads/2024/10/cropped-BillyThePlumber-1.png
[2024-10-09 21:36:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:15; Total: 649
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f7549c4ec-guPx7r.tmp
[2024-10-09 21:36:20] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/uploads/2024/10/cropped-BillyThePlumber-1.png?simply_static_page=2262
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/uploads/2024/10/cropped-BillyThePlumber-1.png?simply_static_page=2262
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:103] Filesize: 16236 bytes
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/png
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2024/10/cropped-BillyThePlumber-1.png
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f7549c4ec-guPx7r.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/uploads/2024/10/cropped-BillyThePlumber-1.png
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:36:20] [class-ss-page.php:119] Checking Content Identical:e93a001c4fe8b72834e5b8a8cef0b07f535f93ea===. Value: FALSE
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/uploads/2021/05/about.jpg
[2024-10-09 21:36:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:14; Total: 649
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f754a23c1-P1ulo4.tmp
[2024-10-09 21:36:20] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/uploads/2021/05/about.jpg?simply_static_page=2263
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/uploads/2021/05/about.jpg?simply_static_page=2263
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:103] Filesize: 113189 bytes
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2021/05/about.jpg
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f754a23c1-P1ulo4.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/uploads/2021/05/about.jpg
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:36:20] [class-ss-page.php:119] Checking Content Identical:a1872230271c0e7e5bb095684073d16ff04562b7===. Value: FALSE
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/uploads/2021/05/about-257x300.jpg
[2024-10-09 21:36:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 649
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f754a8af1-X9YVZD.tmp
[2024-10-09 21:36:20] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/uploads/2021/05/about-257x300.jpg?simply_static_page=2264
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/uploads/2021/05/about-257x300.jpg?simply_static_page=2264
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:103] Filesize: 23142 bytes
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2021/05/about-257x300.jpg
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f754a8af1-X9YVZD.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/uploads/2021/05/about-257x300.jpg
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:36:20] [class-ss-page.php:119] Checking Content Identical:4c5854837f612460f723d3f42ed69259979a0ce2===. Value: FALSE
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/uploads/elementor/thumbs/about-img-qumwy0xcuefd2v7qabun2t4iw457gpiva6xyjjb79k.jpg
[2024-10-09 21:36:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 649
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f754af107-BmvdLu.tmp
[2024-10-09 21:36:20] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/uploads/elementor/thumbs/about-img-qumwy0xcuefd2v7qabun2t4iw457gpiva6xyjjb79k.jpg?simply_static_page=2265
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/uploads/elementor/thumbs/about-img-qumwy0xcuefd2v7qabun2t4iw457gpiva6xyjjb79k.jpg?simply_static_page=2265
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:103] Filesize: 46558 bytes
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/elementor/thumbs/about-img-qumwy0xcuefd2v7qabun2t4iw457gpiva6xyjjb79k.jpg
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f754af107-BmvdLu.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/uploads/elementor/thumbs/about-img-qumwy0xcuefd2v7qabun2t4iw457gpiva6xyjjb79k.jpg
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:36:20] [class-ss-page.php:119] Checking Content Identical:4b7f350e23bbf3d298de4642b15bf062eb638aa2===. Value: FALSE
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/uploads/2021/04/drain-cleaning.jpg
[2024-10-09 21:36:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:11; Total: 649
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f754b7c52-43pJlF.tmp
[2024-10-09 21:36:20] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/uploads/2021/04/drain-cleaning.jpg?simply_static_page=2266
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/uploads/2021/04/drain-cleaning.jpg?simply_static_page=2266
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:103] Filesize: 83226 bytes
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2021/04/drain-cleaning.jpg
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f754b7c52-43pJlF.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/uploads/2021/04/drain-cleaning.jpg
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:36:20] [class-ss-page.php:119] Checking Content Identical:7bfe132bdd91dd55c95820d30a23a008d8fc6980===. Value: FALSE
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/uploads/2021/04/drain-cleaning-300x214.jpg
[2024-10-09 21:36:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:10; Total: 649
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f754be05f-N6GTMB.tmp
[2024-10-09 21:36:20] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/uploads/2021/04/drain-cleaning-300x214.jpg?simply_static_page=2267
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/uploads/2021/04/drain-cleaning-300x214.jpg?simply_static_page=2267
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:103] Filesize: 27886 bytes
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2021/04/drain-cleaning-300x214.jpg
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f754be05f-N6GTMB.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/uploads/2021/04/drain-cleaning-300x214.jpg
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-09 21:36:20] [class-ss-page.php:119] Checking Content Identical:23b0af2c8c459993bb9f556b23c624153f290def===. Value: FALSE
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:72] URL: http://billytheplumber.local/wp-content/uploads/2021/04/gas-pipeline.jpg
[2024-10-09 21:36:20] [class-ss-task.php:58] [PAGES STATUS] Remaining:9; Total: 649
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/6706f754c448d-ybx9w6.tmp
[2024-10-09 21:36:20] [class-ss-page-handler.php:38] URL Prepared:http://billytheplumber.local/wp-content/uploads/2021/04/gas-pipeline.jpg?simply_static_page=2268
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:251] Fetching URL: http://billytheplumber.local/wp-content/uploads/2021/04/gas-pipeline.jpg?simply_static_page=2268
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:103] Filesize: 52201 bytes
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/jpeg
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/uploads/2021/04/gas-pipeline.jpg
[2024-10-09 21:36:20] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/6706f754c448d-ybx9w6.tmp to C:\Users\franz\Local Sites\websitetestbuild\app\public/wp-content/uploads\simply-static\temp-files/simply-static-1-1728509720/wp-content/uploads/2021/04/gas-pipeline.jpg
[2024-10-09 21:36:20] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
